team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Eckerd,208,2018-19,20,Abby Whiteye,G/F,"5'9""",Sophomore,"Petrolia, Ontario, Canada",,Northern Collegiate Institute,https://eckerdtritons.com/sports/womens-basketball/roster/abby-whiteye/2610
Eckerd,208,2018-19,21,Eneritz Larranaga,G,"5'6""",Junior,"Azpeitia, Spain",,Northeastern Oklahoma A&M,https://eckerdtritons.com/sports/womens-basketball/roster/eneritz-larranaga/2612
Eckerd,208,2018-19,22,Zoe Richards,C,"6'2""",Junior,"Dunedin, New Zealand",,St. Hilda's Collegiate/Gillette (Wyo.) College,https://eckerdtritons.com/sports/womens-basketball/roster/zoe-richards/2609
Alma,21,2018-19,4,Madison Hill,G,"5'5""",Junior,"Midland, Mich.",Bullock Creek,,https://almascots.com/sports/womens-basketball/roster/madison-hill/4853
Alma,21,2018-19,5,Haley Trickey,G,"5'2""",Sophomore,"Millington, Mcih.",Millington,,https://almascots.com/sports/womens-basketball/roster/haley-trickey/4863
Alma,21,2018-19,10,Stasha Warchock,G/F,"5'11""",Freshman,"Marquette, Mich.",Marquette,,https://almascots.com/sports/womens-basketball/roster/stasha-warchock/4864
Alma,21,2018-19,11,Aubrey Boos,G,"5'8""",Freshman,"Grand Rapids, Mich.",Kenowa Hills,,https://almascots.com/sports/womens-basketball/roster/aubrey-boos/4847
Alma,21,2018-19,12,Hannah Syme,G,"5'5""",Junior,"Grand Rapids, Mich.",Forest Hills Eastern/Calvin College,,https://almascots.com/sports/womens-basketball/roster/hannah-syme/4861
Alma,21,2018-19,15,Emily Long,F,"5'10""",Sophomore,"Dayton, Ohio",Arch Bishop Alter,,https://almascots.com/sports/womens-basketball/roster/emily-long/4858
Alma,21,2018-19,20,Alexandria Bilbo,G,"5'7""",Senior,"Dewitt, Mich.",Dewitt,,https://almascots.com/sports/womens-basketball/roster/alexandria-bilbo/4846
Alma,21,2018-19,21,Madeline Barnauskas,F,"5'11""",Senior,"Livonia, Mich.",Dearborn Divine Child,,https://almascots.com/sports/womens-basketball/roster/madeline-barnauskas/4845
Alma,21,2018-19,22,Charley Hengesbach,F/C,"6'1""",Sophomore,"Saginaw, Mich.",Nouvel Catholic Central,,https://almascots.com/sports/womens-basketball/roster/charley-hengesbach/4852
Alma,21,2018-19,23,Oretha Humphries,G,"5'7""",Freshman,"Detroit, Mich.",Detroit Edison Public,,https://almascots.com/sports/womens-basketball/roster/oretha-humphries/4854
Alma,21,2018-19,24,Jessie Jordan,F,"5'11""",Sophomore,"Mason, Mich.",Williamston,,https://almascots.com/sports/womens-basketball/roster/jessie-jordan/4856
Alma,21,2018-19,30,Hannah Thelen,G,"5'7""",Junior,"Pewamo, Mich.",Pewamo-Westphalia,,https://almascots.com/sports/womens-basketball/roster/hannah-thelen/4862
Alma,21,2018-19,32,Sara Lesnesky,F,"5'10""",Freshman,"Armada, Mich.",Armada,,https://almascots.com/sports/womens-basketball/roster/sara-lesnesky/4857
Alma,21,2018-19,42,Jeny Brandt,C,"6'3""",Sophomore,"Escanaba, Mich.",Escanaba,,https://almascots.com/sports/womens-basketball/roster/jeny-brandt/4848
Alma,21,2018-19,44,Emily Eldridge,F,"6'0""",Sophomore,"Battle Creek, Mich.",Battle Creek Lakeview,,https://almascots.com/sports/womens-basketball/roster/emily-eldridge/4851
Alma,21,2018-19,50,Maddie Crum,F,"5'9""",Freshman,"Troy, Mich.",Troy Athens,,https://almascots.com/sports/womens-basketball/roster/maddie-crum/4850
Elmhurst,212,2018-19,2,Malina Bailey,G,"5'7""",Freshman,"Vacaville, Calif.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/malina-bailey/6272
Elmhurst,212,2018-19,3,Kellee Clay,G,"5'7""",Senior,"Aurora, Ill.",Metea Valley,,https://elmhurstbluejays.com/sports/womens-basketball/roster/kellee-clay/6273
Elmhurst,212,2018-19,4,Meghan Smith,G/F,"5'11""",Sophomore,"Morris, IL",Morris,,https://elmhurstbluejays.com/sports/womens-basketball/roster/meghan-smith/6269
Elmhurst,212,2018-19,5,Lisa Logan,G,"5'7""",Senior,"Aurora, Ill.",Metea Valley,,https://elmhurstbluejays.com/sports/womens-basketball/roster/lisa-logan/6263
Elmhurst,212,2018-19,10,Marissa Urso,G,"5'4""",Sophomore,"St. Charles, Ill.",St. Charles East,,https://elmhurstbluejays.com/sports/womens-basketball/roster/marissa-urso/6270
Elmhurst,212,2018-19,11,Mia Riese,G,"5'7""",Sophomore,"Hebron, Ind.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/mia-riese/6268
Elmhurst,212,2018-19,13,Peyton Duke,G,"5'7""",Freshman,"Loveland, Colo.",Mountain View,,https://elmhurstbluejays.com/sports/womens-basketball/roster/peyton-duke/6274
Elmhurst,212,2018-19,15,Emmy Gryna,G,"5'8""",Junior,"Wheaton, Ill.",Wheaton North,,https://elmhurstbluejays.com/sports/womens-basketball/roster/emmy-gryna/6275
Elmhurst,212,2018-19,20,Kween Jean,F,"6'3""",Freshman,"Cypress, Texas",Cypress Ranch,,https://elmhurstbluejays.com/sports/womens-basketball/roster/kween-jean/6276
Elmhurst,212,2018-19,21,Emma Nelson,G,"5'6""",Sophomore,"Forreston, Ill.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/emma-nelson/6265
Elmhurst,212,2018-19,22,Maggie Grady,F,"5'10""",Sophomore,"Algonquin, Ill.",Jacobs,,https://elmhurstbluejays.com/sports/womens-basketball/roster/maggie-grady/6261
Elmhurst,212,2018-19,23,Kelly Weyhrich,G,"5'4""",Sophomore,"Arlington Heights, Ill.",Hersey,,https://elmhurstbluejays.com/sports/womens-basketball/roster/kelly-weyhrich/6271
Elmhurst,212,2018-19,24,Elena Cabrera,G,"5'8""",Sophomore,"Batavia, Ill.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/elena-cabrera/6259
Elmhurst,212,2018-19,25,Morgan Baker,F,"5'10""",Freshman,"Byron Center, Mich.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/morgan-baker/6277
Elmhurst,212,2018-19,30,Becca Gerke,F,"5'11""",Junior,"Burlington, Ill.",Central,,https://elmhurstbluejays.com/sports/womens-basketball/roster/becca-gerke/6260
Elmhurst,212,2018-19,31,Julia Madrid,F,"6'0""",Senior,"Carlsbad, Calif.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/julia-madrid/6264
Elmhurst,212,2018-19,32,Sophia Lathe,G,"5'8""",Freshman,"Carmichael, Calif.",Del Campo,,https://elmhurstbluejays.com/sports/womens-basketball/roster/sophia-lathe/6278
Elmhurst,212,2018-19,33,Lauren Goff,G,"5'6""",Junior,"Sycamore, Ill.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/lauren-goff/6279
Elmhurst,212,2018-19,34,Courtney O'Donnell,F,"5'10""",Sophomore,"New Lenox, Ill.",Lincoln-Way West,,https://elmhurstbluejays.com/sports/womens-basketball/roster/courtney-o-donnell/6266
Elmhurst,212,2018-19,35,Hannah Davis,F,"6'1""",Senior,"Huntley, Ill.",H.S.,,https://elmhurstbluejays.com/sports/womens-basketball/roster/hannah-davis/6280
Elmhurst,212,2018-19,40,Raven Rhone,G,"5'6""",Freshman,"Pflugerville, Texas",Hendrickson,,https://elmhurstbluejays.com/sports/womens-basketball/roster/raven-rhone/6281
Elmhurst,212,2018-19,41,Kourtney Schuetz,G,"5'6""",Sophomore,"Arlington Heights, Ill.",Wheeling,,https://elmhurstbluejays.com/sports/womens-basketball/roster/kourtney-schuetz/6282
Elmhurst,212,2018-19,42,Zori Miller,G,"5'6""",Freshman,"Sacramento, Calif.",Christian Brothers,,https://elmhurstbluejays.com/sports/womens-basketball/roster/zori-miller/6283
Elmhurst,212,2018-19,43,Anna Allen,G/F,"5'8""",Sophomore,"Lake Worth, Fla.",Cardinal Newman,,https://elmhurstbluejays.com/sports/womens-basketball/roster/anna-allen/6284
Elmhurst,212,2018-19,44,Daniela Boricich,F,"5'11""",Senior,"Lemont, Ill.",Marist,,https://elmhurstbluejays.com/sports/womens-basketball/roster/daniela-boricich/6258
Elmhurst,212,2018-19,45,Katie Kaldenberger,F,"6'2""",Sophomore,"Elgin, Ill.",Harvest Christian,,https://elmhurstbluejays.com/sports/womens-basketball/roster/katie-kaldenberger/6262
Elmira,213,2018-19,3,Alyssa Waters,G,"5'7""",,"Plattsburgh, NY",,Beekmantown,https://athletics.elmira.edu/sports/womens-basketball/roster/alyssa-waters/4481
Elmira,213,2018-19,4,Lindsey Heaton,G,"5'4""",,"New Milford, CT",,New Milford,https://athletics.elmira.edu/sports/womens-basketball/roster/lindsey-heaton/4229
Elmira,213,2018-19,10,Sarah Garner,G,"5'9""",,"Syosset, NY",,Syosset,https://athletics.elmira.edu/sports/womens-basketball/roster/sarah-garner/4480
Elmira,213,2018-19,12,Makayla Krause,G,"5'7""",,"Endicott, NY",,Union-Endicott,https://athletics.elmira.edu/sports/womens-basketball/roster/makayla-krause/4231
Elmira,213,2018-19,15,Rachel Vespucci,F,"5'9""",,"Macedon, NY",,Our Lady of Mercy,https://athletics.elmira.edu/sports/womens-basketball/roster/rachel-vespucci/4232
Elmira,213,2018-19,20,Alicia Johnson,G,"5'6""",,"Beaumont, CA",,Beaumont,https://athletics.elmira.edu/sports/womens-basketball/roster/alicia-johnson/4482
Elmira,213,2018-19,23,Bridget Yaw,G,"5'10""",,"Sherman, NY",,Sherman Central,https://athletics.elmira.edu/sports/womens-basketball/roster/bridget-yaw/4233
Elmira,213,2018-19,24,Lauren Franklin,G,"5'9""",,"Binghamton, NY",,Holy Cross,https://athletics.elmira.edu/sports/womens-basketball/roster/lauren-franklin/4228
Elmira,213,2018-19,32,Emily Breheny,F,"6'0""",,"Selinsgrove, PA",,Selinsgrove Area,https://athletics.elmira.edu/sports/womens-basketball/roster/emily-breheny/4227
Elmira,213,2018-19,33,Taylor Albrecht,F,"5'9""",,"Pleasant Valley, NY",,Arlington,https://athletics.elmira.edu/sports/womens-basketball/roster/taylor-albrecht/4483
Elmira,213,2018-19,42,Kaylene Sauschuck,F,"6'0""",,"Huguenot, NY",,Port Jervis,https://athletics.elmira.edu/sports/womens-basketball/roster/kaylene-sauschuck/4484
Elmira,213,2018-19,44,Sally Hogan,F,"6'3""",,"West Rutland, VT",,Mount St. Joseph Academy,https://athletics.elmira.edu/sports/womens-basketball/roster/sally-hogan/4230
Emerson,214,2018-19,1,Julia Mallon,G,"5'2""",Fy.,"Katonah, N.Y.",The Harvey School,,https://emersonlions.com/sports/womens-basketball/roster/julia-mallon/1711
Emerson,214,2018-19,2,Natalie Clydesdale,G,"5'6""",Junior,"Pittsburgh, PA",South Park,,https://emersonlions.com/sports/womens-basketball/roster/natalie-clydesdale/1706
Emerson,214,2018-19,4,Katie Beckmann,F,"5'11""",Fy.,"Sarasota, Fla.",Cardinal Mooney HS,,https://emersonlions.com/sports/womens-basketball/roster/katie-beckmann/1702
Emerson,214,2018-19,5,Rachel Davey,G,"5'8""",Sophomore,"Saratoga, Calif.",Saratoga,,https://emersonlions.com/sports/womens-basketball/roster/rachel-davey/1707
Emerson,214,2018-19,12,Natalie Busch,G,"5'4""",Senior,"Weybridge, England",Tasis,,https://emersonlions.com/sports/womens-basketball/roster/natalie-busch/1705
Emerson,214,2018-19,13,Quinn Madden,G,"5'7""",Junior,"Mokena, Ill.",Lincoln-Way East,,https://emersonlions.com/sports/womens-basketball/roster/quinn-madden/1710
Emerson,214,2018-19,14,Kate Foultz,G,"5'9""",Junior,"Thousand Oaks, Calif.",Newbury Park,,https://emersonlions.com/sports/womens-basketball/roster/kate-foultz/1709
Emerson,214,2018-19,24,Sam Boyle,F,"5'11""",Sophomore,"Scotts Valley, Calif.",Scotts Valley,,https://emersonlions.com/sports/womens-basketball/roster/sam-boyle/1704
Emerson,214,2018-19,25,Ashley Toner,G,"5'4""",Sophomore,"Barnegat, NJ",Barnegat HS,,https://emersonlions.com/sports/womens-basketball/roster/ashley-toner/1712
Emerson,214,2018-19,33,Charlie Boyle,F,"6'0""",Senior,"Scotts Valley, CA",Scotts Valley,,https://emersonlions.com/sports/womens-basketball/roster/charlie-boyle/1703
Emerson,214,2018-19,34,Maria Draper,C,"6'2""",Sophomore,"Laconia, N.H., Brewster Academy",Brewster Academy,,https://emersonlions.com/sports/womens-basketball/roster/maria-draper/1708
Emmanuel (MA),215,2018-19,1,Yuleska Ramirez-Tejeda,G,"5'7""",Junior,"Cambridge, Mass.",Cambridge Rindge & Latin,,https://goecsaints.com/sports/womens-basketball/roster/yuleska-ramirez-tejeda/2717
Emmanuel (MA),215,2018-19,2,Korie Mathis,G,"5'3""",Fy.,"Duluth, Ga.",Peachtree Ridge,,https://goecsaints.com/sports/womens-basketball/roster/korie-mathis/2711
Emmanuel (MA),215,2018-19,3,Molly deBettencourt,G,"5'11""",Fy.,"Oak Bluffs, Mass.",Marthas Vineyard Reg.,,https://goecsaints.com/sports/womens-basketball/roster/molly-debettencourt/2708
Emmanuel (MA),215,2018-19,4,Jamad Fiin,G,"5'8""",Sophomore,"Boston, Mass.",Boston Latin,,https://goecsaints.com/sports/womens-basketball/roster/jamad-fiin/2709
Emmanuel (MA),215,2018-19,5,Nicole Orr,F,"6'1""",Fy.,"Sanford, Fla.",Montverde Acad.,,https://goecsaints.com/sports/womens-basketball/roster/nicole-orr/2714
Emmanuel (MA),215,2018-19,14,Riley Lahiff,F,"5'9""",Fy.,"North Attleboro, Mass.",Bishop Feehan,,https://goecsaints.com/sports/womens-basketball/roster/riley-lahiff/2710
Emmanuel (MA),215,2018-19,15,Polina Ovchinnikova,G,"5'9""",Fy.,"Moscow, Russia",IMG Academy (FL),,https://goecsaints.com/sports/womens-basketball/roster/polina-ovchinnikova/2716
Emmanuel (MA),215,2018-19,23,Madison McLaughlin,G,"5'8""",Senior,"Westerly, R.I.",Westerly,,https://goecsaints.com/sports/womens-basketball/roster/madison-mclaughlin/2713
Emmanuel (MA),215,2018-19,24,Kayla Weaver,G,"5'5""",Junior,"West Haven, Conn.",Kolbe Cathedral,,https://goecsaints.com/sports/womens-basketball/roster/kayla-weaver/2718
Emmanuel (MA),215,2018-19,32,Arina Ovchinnikova,G,"5'9""",Fy.,"Moscow, Russia",IMG Academy (FL),,https://goecsaints.com/sports/womens-basketball/roster/arina-ovchinnikova/2715
Emmanuel (MA),215,2018-19,33,Caitlin Cipriano,F,"5'11""",Junior,"Waterbury, Conn.",Holy Cross HS,,https://goecsaints.com/sports/womens-basketball/roster/caitlin-cipriano/2706
Emmanuel (MA),215,2018-19,43,Mary McCarthy,C,"6'3""",Senior,"Scituate, Mass.",Williston Northampton,,https://goecsaints.com/sports/womens-basketball/roster/mary-mccarthy/2712
Emmanuel (MA),215,2018-19,45,Loredana D'Agostino,F,"6'0""",Fy.,"Broad Brook, Conn.",East Windsor,,https://goecsaints.com/sports/womens-basketball/roster/loredana-d-agostino/2707
Emory & Henry,216,2018-19,00,Tierrney Zysk,C,6-3,Freshman,"New Castle, Va.",Craig County HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/zysk_tierrney_g4mm
Emory & Henry,216,2018-19,3,Chloe Harris,G,5-9,Senior,"Bristol, Va.",John S. Battle HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/harris_chloe_jy8r
Emory & Henry,216,2018-19,10,Peyton Williams,F,5-10,Junior,"Saltville, Va.",Northwood HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/williams_peyton_zu31
Emory & Henry,216,2018-19,11,Kylea Cooper,G,5-5,Sophomore,"Hickory, N.C.",Saint Stephens HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/cooper_kylea_2euk
Emory & Henry,216,2018-19,12,Myesha Logan,G,5-3,Senior,"Roanoke, Va.",William Fleming HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/logan_myesha_9c5y
Emory & Henry,216,2018-19,14,Jada Penn,G,5-8,Senior,"Radford, Va.",Radford HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/penn_jada_6dso
Emory & Henry,216,2018-19,15,Kara Stafford,F,5-9,Junior,"Bristol, Tenn.",Sullivan East HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/stafford_kara_zeit
Emory & Henry,216,2018-19,20,Taylor Gilbert,G,5-9,Freshman,"Abingdon, Va.",Abingdon HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/gilbert_taylor_a9tm
Emory & Henry,216,2018-19,21,Callie Haderer,G,5-8,Freshman,"Bristol, Va.",John S. Battle HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/harderer_callie_x0ye
Emory & Henry,216,2018-19,22,Elizabeth Jones,F,5-10,Sophomore,"Wytheville, Va.",Lincoln Memorial Univ.,,https://www.gowasps.com/sports/wbkb/2018-19/bios/jones_elizabeth_83kq
Emory & Henry,216,2018-19,24,Lauren Salyer,F,5-11,Freshman,"Kingsport, Tenn.",Dobyns Bennett HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/salyer_lauren_eb5z
Emory & Henry,216,2018-19,25,Tessa Johnston,G,5-9,Senior,"High Point, N.C.",Bishop McGuinness HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/johnston_tessa_4lck
Emory & Henry,216,2018-19,32,Josie Salyer,G,5-2,Sophomore,"Mount Carmel, Tenn.",Volunteer HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/salyer_josie_wk08
Emory & Henry,216,2018-19,33,Laken Blackburn,F,5-11,Senior,"Wilkesboro, N.C.",Wilkes Central HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/blackburn_laken_f809
Emory & Henry,216,2018-19,40,Taylor Blevins,F,6-1,Senior,"Abingdon, Va.",Abingdon HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/blevins_taylor_o6vp
Emory & Henry,216,2018-19,42,Sydney McKinney,F,5-10,Junior,"Big Stone Gap, Va.",Union HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/mckinney_sydney_9izs
Emory & Henry,216,2018-19,44,Tori Powers,F,5-8,Freshman,"Gate City, Va.",Gate City HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/powers_tori_oiq8
Emory & Henry,216,2018-19,55,Alexis Hoppers,C,6-2,Freshman,"Sparta, N.C.",Alleghany HS,,https://www.gowasps.com/sports/wbkb/2018-19/bios/hoppers_alexis_z7sk
Emory,217,2018-19,1,Kennedy Cater,G,"5'8""",Freshman,"Canton, GA",Creekview,,https://emoryathletics.com/sports/womens-basketball/roster/kennedy-cater/5095
Emory,217,2018-19,2,Molly Weiss,G,"5'8""",Sophomore,"Marlboro, NJ",Marlboro,,https://emoryathletics.com/sports/womens-basketball/roster/molly-weiss/5108
Emory,217,2018-19,3,Lindsey Tse,PG,"5'5""",Junior,"Calabasas, CA",Harvard-Westlake,,https://emoryathletics.com/sports/womens-basketball/roster/lindsey-tse/5107
Emory,217,2018-19,5,Anna Arato,G/F,"5'9""",Freshman,"Fernandina Beach, FL","Fernandina Beach, FL",,https://emoryathletics.com/sports/womens-basketball/roster/anna-arato/5093
Emory,217,2018-19,10,Erin Lindahl,F,"5'9""",Junior,"Yardley, PA",Germantown Academy,,https://emoryathletics.com/sports/womens-basketball/roster/erin-lindahl/5102
Emory,217,2018-19,11,Azzairia Jackson-Sherrod,G,"5'9""",Senior,"New Hope, MN",Benilde-St. Margaret's,,https://emoryathletics.com/sports/womens-basketball/roster/azzairia-jackson-sherrod/5100
Emory,217,2018-19,12,Laura Sheckter,F,"5'9""",Sophomore,"Manhattan Beach, CA",Mira Costa,,https://emoryathletics.com/sports/womens-basketball/roster/laura-sheckter/5106
Emory,217,2018-19,13,Lynn Johnson,G,"5'8""",Sophomore,"Raleigh, NC",Ravenscroft School,,https://emoryathletics.com/sports/womens-basketball/roster/lynn-johnson/5101
Emory,217,2018-19,20,Hazel Carmona,PG,"5'3""",Junior,"Rockville, MD",Rockville,,https://emoryathletics.com/sports/womens-basketball/roster/hazel-carmona/5094
Emory,217,2018-19,21,Tori Huggins,F,"6'1""",Freshman,"Winston-Salem, NC",Forsyth Country Day,,https://emoryathletics.com/sports/womens-basketball/roster/tori-huggins/5099
Emory,217,2018-19,22,Allison Chernow,G,"5'6""",Junior,"Dresher, PA",Upper Dublin,,https://emoryathletics.com/sports/womens-basketball/roster/allison-chernow/5096
Emory,217,2018-19,24,Courtney Henrich,G,"5'5""",Senior,"Candia, NH",Phillips Exeter Academy,,https://emoryathletics.com/sports/womens-basketball/roster/courtney-henrich/5098
Emory,217,2018-19,32,Safiya Dzotsi,G/F,"5'7""",Junior,"Sylvania, OH",Notre Dame Academy,,https://emoryathletics.com/sports/womens-basketball/roster/safiya-dzotsi/5097
Emory,217,2018-19,33,Benna Ames,C,"6'2""",Junior,"Grosse Pointe Park, MI",South,,https://emoryathletics.com/sports/womens-basketball/roster/benna-ames/5092
Emory,217,2018-19,42,Ashley Oldshue,C,"6'2""",Senior,"Glenview, IL",Glenbrook South,,https://emoryathletics.com/sports/womens-basketball/roster/ashley-oldshue/5103
Emory,217,2018-19,44,Elizabeth Pittenger,C,"6'2""",Freshman,"St. Louis, MO",Visitation Academy,,https://emoryathletics.com/sports/womens-basketball/roster/elizabeth-pittenger/5104
Emory,217,2018-19,54,Blair Ripley,C,"6'1""",Sophomore,"Oak Park, IL",Oak Park and River Forest,,https://emoryathletics.com/sports/womens-basketball/roster/blair-ripley/5105
Eureka,218,2018-19,3,Kennedy Dura,G,5-5,Junior,"Edwards, Ill.",Brimfield,,http://www.eurekareddevils.com/sports/wbkb/2018-19/bios/dura_kennedy_uj4a
